CHR	POS
1	27771963
1	27772479
1	27779754
1	27786532
1	27791823
1	27795157
1	27796071
1	27800136
1	27800349
1	27804012
1	27822888
1	27829106
1	27838522
1	27839206
1	27848254
1	27852515
1	27857379
1	27859422
1	27861902
1	27863728
1	27868497
1	27868856
1	27874475
1	27877616
1	27884369
1	27884427
1	27891214
1	27907650
1	27915511
1	27916416
1	27940124
1	27945137
1	27952668
1	27958294
1	27962775
1	27969758
1	27972220
1	27972281
1	27973685
1	27974530
1	27975786
1	27977515
1	27996739
1	27997906
1	28003616
1	28006132
1	28007540
1	28013836
1	28022160
1	28027049
1	28028047
1	28028065
1	28031592
1	28032546
1	28036552
1	28039382
1	28051763
1	28056171
1	28057683
1	28062343
1	28068282
1	28070760
1	28098272
1	28109285
1	28120342
1	28122264
1	28125853
1	28133717
1	28140227
1	28140834
1	28143148
1	28145620
1	28150840
1	28152389
1	28152704
1	28172932
1	28176259
1	28177753
1	28181493
1	28190220
1	28192939
1	28195835
1	28198485
1	28199960
1	28201723
1	28201937
1	28205438
1	28205810
1	28205883
1	28211004
1	28212617
1	28217864
1	28226976
1	28232337
1	28234713
1	28239570
1	28244381
1	28261246
1	28261827
1	28270198
1	28272796
1	28275513
1	28276639
1	28280057
1	28282250
1	28287415
1	28288890
1	28289227
1	28290810
1	28300168
1	28301336
1	28304144
1	28304420
1	28308412
1	28310190
1	28312709
1	28326132
1	28333046
1	28334036
1	28334944
1	28338048
1	28341285
1	28349693
1	28367932
1	28374918
1	28378289
1	28378647
1	28379719
1	28389320
1	28390386
1	28393101
1	28394863
1	28397137
1	28397625
1	28397838
1	28398627
1	28403693
1	28404167
1	28412418
1	28419374
1	28421157
1	28421320
1	28426412
1	28428349
1	28440117
1	28444952
1	28449148
1	28449700
1	28451092
1	28453141
1	28454866
1	28454900
1	28455399
1	28461541
1	28467945
1	28470685
1	28472034
1	28473957
1	28477099
1	28478731
1	28480283
1	28482700
1	28487602
1	28487755
1	28494177
1	28500295
1	28501121
1	28510070
1	28510556
1	28513407
1	28513865
1	28516262
1	28524911
1	28534253
1	28545922
1	28558162
1	28560912
1	28565733
1	28581909
1	28585826
1	28587948
1	28589605
1	28590435
1	28592919
1	28600305
1	28604222
1	28607682
1	28612351
1	28612613
1	28615564
1	28617303
1	28621568
1	28622697
1	28622759
1	28628909
1	28634986
1	28644491
1	28650362
1	28650948
1	28651131
1	28652003
1	28658937
1	28662210
1	28665566
1	28666129
1	28668171
1	28669639
1	28669655
1	28670714
1	28671211
1	28677850
1	28679345
1	28684494
1	28685366
1	28695981
1	28698891
1	28698980
1	28699830
1	28700581
1	28704123
1	28706684
1	28714735
1	28717014
1	28718324
1	28719684
1	28723061
1	28724237
1	28725974
1	28728668
1	28728709
1	28731612
1	28734325
1	28750563
1	28751315
1	28752232
1	28754214
1	28759843
1	28764140
1	28768048
1	28778701
1	28788834
1	28789137
1	28789764
1	28794079
1	28796844
1	28803007
1	28807639
1	28816540
1	28823115
1	28828503
1	28834675
1	28843243
1	28843997
1	28845448
1	28848516
1	28854722
1	28856633
1	28860384
1	28864880
1	28865202
1	28875792
1	28878065
1	28882490
1	28885283
1	28885567
1	28888756
1	28889298
1	28889628
1	28905223
1	28908348
1	28911143
1	28917995
1	28930366
1	28934149
1	28938637
1	28940139
1	28940441
1	28942881
1	28946408
1	28955159
1	28958229
1	28961359
1	28966297
1	28966374
1	28971537
1	28974271
1	28975921
1	28976288
1	28981916
1	28983937
1	28985921
1	28986341
1	28991707
1	28992331
1	28993965
1	28994021
1	28995034
1	28996442
1	28999419
1	29000698
1	29003040
1	29005220
1	29026060
1	29027136
1	29027918
1	29030936
1	29043632
1	29050212
1	29053265
1	29060064
1	29062511
1	29063178
1	29063484
1	29070140
1	29070661
1	29074571
1	29084153
1	29084470
1	29086270
1	29089695
1	29090061
1	29092861
1	29095592
1	29101342
1	29101804
1	29102493
1	29103196
1	29107735
1	29111128
1	29111910
1	29113210
1	29116626
1	29121353
1	29126652
1	29131996
1	29132177
1	29133471
1	29157072
1	29159147
1	29163440
1	29165036
1	29165326
1	29167165
1	29167216
1	29167882
1	29169689
1	29169918
1	29171965
1	29173399
1	29176148
1	29181518
1	29188847
1	29191466
1	29195050
1	29200415
1	29204423
1	29206469
1	29212105
1	29215349
1	29223550
1	29224721
1	29225544
1	29225791
1	29227675
1	29228374
1	29229684
1	29230358
1	29236700
1	29250902
1	29254494
1	29263963
1	29264505
1	29271293
1	29273515
1	29274310
1	29276015
1	29285736
1	29290256
1	29292896
1	29295672
1	29296283
1	29297406
1	29301123
1	29310300
1	29311864
1	29313124
1	29324012
1	29328793
1	29329287
1	29344915
1	29346693
1	29347398
1	29347837
1	29357292
1	29357862
1	29362512
1	29367628
1	29370793
1	29372116
1	29373578
1	29384066
1	29384476
1	29385299
1	29389699
1	29393689
1	29395198
1	29397867
1	29399048
1	29400036
1	29400689
1	29415553
1	29421364
1	29422687
1	29426143
1	29426526
1	29432819
1	29436028
1	29441661
1	29442180
1	29452978
1	29466046
1	29477549
1	29483052
1	29484704
1	29488788
1	29493517
1	29498220
1	29501949
1	29507521
1	29519797
1	29520593
1	29521032
1	29523528
1	29526826
1	29531324
1	29537189
1	29540020
1	29546059
1	29562087
1	29566471
1	29566910
1	29568758
1	29573062
1	29578764
1	29580932
1	29581874
1	29585260
1	29585774
1	29588550
1	29588670
1	29589061
1	29595293
1	29597433
1	29602498
1	29603303
1	29608176
1	29612519
1	29614683
1	29618472
1	29619529
1	29619887
1	29620388
1	29623991
1	29630555
1	29632350
1	29633483
1	29634662
1	29637153
1	29644750
1	29648360
1	29648381
1	29649116
1	29649257
1	29655083
1	29655258
1	29657888
1	29660267
1	29672386
1	29674338
1	29683612
1	29684408
1	29698819
1	29700803
1	29703322
1	29708761
1	29711098
1	29721865
1	29724780
1	29724888
1	29727016
1	29732769
1	29733789
1	29734234
1	29743972
1	29744240
1	29746239
1	29747630
1	29751651
1	29751893
1	29753432
1	29754786
1	29762133
1	29762936
1	29763083
1	29766143
1	29768074
1	29770369
1	29770376
1	29770803
1	29773897
1	29778231
1	29779713
1	29780587
1	29782287
1	29782860
1	29789053
1	29791117
1	29799507
1	29800401
1	29800529
1	29813134
1	29813141
1	29815873
1	29817777
1	29821534
1	29826192
1	29830883
1	29831124
1	29833478
1	29834420
1	29838655
1	29838744
1	29842481
1	29852116
1	29854294
1	29856992
1	29857559
1	29869267
1	29888299
1	29895721
1	29900947
1	29905119
1	29906036
1	29909950
1	29911459
1	29914392
1	29925533
1	29928817
1	29932643
1	29934668
1	29934990
1	29942083
1	29948840
1	29954724
1	29954748
1	29956022
1	29961250
1	29991261
1	30007336
1	30008466
1	30009069
1	30012947
1	30019648
1	30022468
1	30026463
1	30027040
1	30029477
1	30029481
1	30057248
1	30058921
1	30063593
1	30072019
1	30077325
1	30079556
1	30081200
1	30082633
1	30085706
1	30092899
1	30115071
1	30120337
1	30121920
1	30125625
1	30133713
1	30136027
1	30150275
1	30153116
1	30157786
1	30159817
1	30161366
1	30163465
1	30163801
1	30166716
1	30176182
1	30189605
1	30193933
1	30194604
1	30202038
1	30207691
1	30216656
1	30218429
1	30222770
1	30233291
1	30234928
1	30238590
1	30250031
1	30250956
1	30265601
1	30266346
1	30267045
1	30268350
1	30268948
1	30274715
1	30297339
1	30297673
1	30305408
1	30326150
1	30326870
1	30334106
1	30334779
1	30342757
1	30343660
1	30349457
1	30363763
1	30369584
1	30370476
1	30376524
1	30379335
1	30381350
1	30391160
1	30394476
1	30397219
1	30404314
1	30405638
1	30405849
1	30407011
1	30408192
1	30416532
1	30418533
